OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x870138f, duration=268534.731s, table=52, n_packets=0, n_bytes=0, priority=5,metadata=0x138f000000/0xffff000001 actions=write_actions(group:210014)
 cookie=0x870138f, duration=268534.728s, table=52, n_packets=2390, n_bytes=152456, priority=5,metadata=0x138f000001/0xffff000001 actions=write_actions(group:210013)
 cookie=0x880000f, duration=347918.723s, table=55, n_packets=77, n_bytes=4538, priority=10,tun_id=0xf,metadata=0xf0000000000/0xfffff0000000000 actions=drop
 cookie=0x8800013, duration=347454.801s, table=55, n_packets=36, n_bytes=2816, priority=10,tun_id=0x13,metadata=0x130000000000/0xfffff0000000000 actions=drop
 cookie=0x8800018, duration=268534.728s, table=55, n_packets=0, n_bytes=0, priority=10,tun_id=0x18,metadata=0x180000000000/0xfffff0000000000 actions=drop
 cookie=0x880000f, duration=347918.723s, table=55, n_packets=53, n_bytes=4130, priority=9,tun_id=0xf actions=load:0xf00->NXM_NX_REG6[],resubmit(,220)
 cookie=0x8800013, duration=347454.801s, table=55, n_packets=50, n_bytes=4004, priority=9,tun_id=0x13 actions=load:0x1300->NXM_NX_REG6[],resubmit(,220)
 cookie=0x8800018, duration=268534.728s, table=55, n_packets=0, n_bytes=0, priority=9,tun_id=0x18 actions=load:0x1800->NXM_NX_REG6[],resubmit(,220)
 cookie=0x6800000, duration=439219.034s, table=60, n_packets=0, n_bytes=0, priority=0 actions=resubmit(,17)
 cookie=0x1030000, duration=439218.979s, table=80, n_packets=0, n_bytes=0, priority=0 actions=resubmit(,17)
 cookie=0x1231020f, duration=342644.900s, table=81, n_packets=31, n_bytes=1302, priority=100,arp,metadata=0xf138c000000/0xfffffffff000000,arp_tpa=10.15.1.1,arp_op=1 actions=move:NXM_OF_ETH_SRC[]->NXM_OF_ETH_DST[],set_field:fa:16:3e:05:0d:55->eth_src,load:0x2->NXM_OF_ARP_OP[],move:NXM_NX_ARP_SHA[]->NXM_NX_ARP_THA[],move:NXM_OF_ARP_SPA[]->NXM_OF_ARP_TPA[],load:0xfa163e050d55->NXM_NX_ARP_SHA[],load:0xa0f0101->NXM_OF_ARP_SPA[],load:0->NXM_OF_IN_PORT[],load:0xf00->NXM_NX_REG6[],resubmit(,220)
 cookie=0x12320313, duration=342640.661s, table=81, n_packets=2, n_bytes=84, priority=100,arp,metadata=0x13138d000000/0xfffffffff000000,arp_tpa=10.16.2.1,arp_op=1 actions=move:NXM_OF_ETH_SRC[]->NXM_OF_ETH_DST[],set_field:fa:16:3e:db:1c:0b->eth_src,load:0x2->NXM_OF_ARP_OP[],move:NXM_NX_ARP_SHA[]->NXM_NX_ARP_THA[],move:NXM_OF_ARP_SPA[]->NXM_OF_ARP_TPA[],load:0xfa163edb1c0b->NXM_NX_ARP_SHA[],load:0xa100201->NXM_OF_ARP_SPA[],load:0->NXM_OF_IN_PORT[],load:0x1300->NXM_NX_REG6[],resubmit(,220)
 cookie=0x8220000, duration=439218.985s, table=81, n_packets=2303, n_bytes=137010, priority=0 actions=drop
 cookie=0x4000001, duration=439218.978s, table=90, n_packets=0, n_bytes=0, priority=0 actions=resubmit(,17)
